#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:sav GI.1.tree" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.1.tree">
#                    <trait id="dateTrait.t:sav GI.1.tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="AB436383.1_Sapovirus_Nagano18-4_JPN_GI.1_2004=2004,X86560/Manchester/GI.1_1995=1995,Tokyo/08/3992/AB622439.1_GI.1_2008=2008,Tokyo/08-3677/AB622437_GI.1_2008=2008,Tokyo/08-2932/AB622436_GI.1_2008=2008,Tokyo/08-1337/AB622432_GI.1_2008=2008,Sapporo/MT-2010/HM0026171982_GI.1_2010=2010,Nagano18-9/Jun2004_AB436384_GI.1_2004=2004,Maizuru/2008_HM030921.1_GI.1_2008=2008,Maizuru/2008/_HM030922__GI.1_2008=2008,Lyon/30388/98/F_AJ251991__GI.1_1998=1998,HM030920.1_Maizuru/GI.1_2008=2008,U95643_Houston_USA_GI.1_1986=1986,HM002617_Sapporo_GI.1_1982=1982,AY646853_NongKhai_50_Thailand_GI.1_2002=2002,AY237423_N21_Thailand_GI.1_2002=2002,Ehime_742S/AB448762_GI.1_2007=2007,AY237422_Mc114_GI.1_2001=2001,Chiba/010250/2001_AJ606695_GI.1_2001=2001,sapo_U65427_GI.1_1996=1996,MG012439.1_Sapovirus_PE_Lima1863_GI.1_2016=2016,MG012438.1_Sapovirus_Nashville9478_GI.1_2014=2014,MG012437.1_Sapovirus_Nashville9432_GI.1_2014=2014,MG012436.1_Sapovirus_Lima1870_GI.1_2016=2016,KX980412.1_Sapoviru_GI/Hunan/CHN_GI.1_2016=2016,AY646854.2_Chanthaburi-74_Thailand_GI.1_2002=2002,KT327081.1_Sapovirus_Zhejiang1/CHN_GI.1_2014=2014,KP298674.1_Sapovirus/Seoul/ROK62_KOR_GI.1_2013=2013,MG012400.1_Sapovirus_US/Nashville9491_GI.1_2014=2014,MG012399.2_Sapovirus_US/Portland3639_GI.1_2014=2014,MG012398.1_Sapovirus_PE/Lima1845_GI.1_2014=2014,MG012397.1_Sapovirus_US_Nashville9427_GI.1_2014=2014,MG012435.1_Sapovirus_US_Nashville9691-1_GI.1_2013=2013,19_peru_SP088X_GI.1_2017=2017,22_peru_SP088X_GI.1_2017=2017,25_peru_SP265X_GI.2_2018=2018,26_peru_SP088X_GI.1_2017=2017,28_peru_SP088X_GI.1_2017=2017,30_peru_SP088X_GI.1_2017=2017,1_peru_SP031X_GI.1_2017=2017,2_peru_SP031X_GI.1_2017=2017,3_peru_SP031X_GI.1_2017=2017,5_peru_SP031X_GI.1_2017=2017,9_peru_SP0051X_GI.1_2017=2017,11_peru_SP051X_GI.1_2017=2017,s64_02_miyagi_outbr_GI.1_2013K9_2013=2013,s65_03_miyagi_outbr_GI.1_2013K9_2013=2013,s90_5_miyagi_outbr_GI.1_2015K4_2015=2015,s84_11_miyagi_outbr_GI.1_2016K111_2016=2016,s82_09_miyagi_outbr_GI.1_2016K111_2016=2016,s93_08_miyagi_outbr_GI.1_2015K4_2015=2015,s92_07_miyagi_outbr_GI.1_2015K4_2015=2015,s91_06_miyagi_outbr_GI.1_2015K4_2015=2015">
#                        <taxa id="TaxonSet.sav GI1" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:sav GI.1.clock" name="distribution">
#            <parameter id="clockRate.c:sav GI.1.clock" name="x">1.0E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:sav GI.1.tree" name="distribution" x="@popSize.t:sav GI.1.tree">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI1" id="treeLikelihood.sav GI1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.1.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mode" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:sav GI.1.mode" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mode" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mode" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mode" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:sav GI.1.clock" id="StrictClock.c:sav GI.1.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	popSize	CoalescentConstant
57390000	-2291.348202214055	-2092.8811071606146	-198.4670950534405	-2092.8811071606146	43.11107138335357	3.5203756282146053E-4	1.0	17.593837481124734	-195.59954635582872
57400000	-2288.215087032004	-2088.3696582247567	-199.84542880724703	-2088.3696582247567	45.49507354678323	3.8589718505825595E-4	1.0	17.086929197024478	-197.00711501046453
57410000	-2289.91652653064	-2092.665431859696	-197.25109467094384	-2092.665431859696	45.676552891642245	4.0879116122700027E-4	1.0	13.064597785611555	-194.6811885580853
57420000	-2288.354639677221	-2086.1139526507536	-202.2406870264672	-2086.1139526507536	54.44256580198389	3.5478888154527783E-4	1.0	16.490195640133138	-199.43792102579792
57430000	-2280.9210555324585	-2082.501197892064	-198.41985764039475	-2082.501197892064	48.60851294503537	4.8156562986230255E-4	1.0	12.077607122644482	-195.92850455338348
57440000	-2283.7323836554815	-2085.7081541358416	-198.0242295196401	-2085.7081541358416	46.63423056428087	3.0398995408211513E-4	1.0	14.676844105435052	-195.33795849875887
57450000	-2295.073684806784	-2087.174753952808	-207.89893085397642	-2087.174753952808	42.91769391890004	3.0184856406465703E-4	1.0	20.178971339660155	-204.89428981459895
57460000	-2291.6819300062657	-2075.1014430762893	-216.58048692997625	-2075.1014430762893	48.94986818335542	2.91491021629945E-4	1.0	21.906282356524244	-213.49371346869714
57470000	-2286.060810595444	-2079.537397328639	-206.52341326680454	-2079.537397328639	42.45229796948105	3.1017946447983274E-4	1.0	22.08411695821876	-203.4285546063354
57480000	-2276.4498890688888	-2092.9494981407347	-183.50039092815416	-2092.9494981407347	42.07911387412254	3.9001874210795176E-4	1.0	10.740932425188875	-181.1263290248541
57490000	-2277.8633509184224	-2077.8667252804603	-199.996625637962	-2077.8667252804603	47.63273073620013	3.9186746715452416E-4	1.0	14.80304558664259	-197.30179269548108
57500000	-2294.066989109504	-2090.990235226938	-203.07675388256627	-2090.990235226938	46.16453061829168	3.544291491715685E-4	1.0	21.249075417020556	-200.02044049792968
57510000	-2284.5561467318726	-2087.3806070225355	-197.17553970933702	-2087.3806070225355	47.5179457205968	4.1764780720288374E-4	1.0	14.939989727092906	-194.4714982172435
57520000	-2299.366719708696	-2078.7357202855837	-220.63099942311226	-2078.7357202855837	66.90511491317822	2.2984180321564007E-4	1.0	19.015436450585504	-217.68574832903278
57530000	-2300.238928878444	-2081.42709716124	-218.81183171720375	-2081.42709716124	51.245534196079	2.98014244948711E-4	1.0	23.264779492859823	-215.66489111001525
57540000	-2282.9953479765736	-2088.936347520894	-194.0590004556796	-2088.936347520894	41.0953472702011	2.5493089321223784E-4	1.0	14.258155189426875	-191.40167141866783
57550000	-2277.251830866057	-2079.306800886282	-197.9450299797751	-2079.306800886282	43.07522765801627	4.1517220101077666E-4	1.0	16.532409207621964	-195.13970733097477
57560000	-2276.8115779442564	-2083.1141204026508	-193.69745754160576	-2083.1141204026508	46.01180864435806	3.359482961673723E-4	1.0	13.74872665411816	-191.0765113287547
57570000	-2293.214133433706	-2081.0997591253404	-212.11437430836577	-2081.0997591253404	49.99281419933005	2.750906459832033E-4	1.0	25.059453938804047	-208.89312314928674
57580000	-2281.2714263678827	-2083.3492598804164	-197.92216648746603	-2083.3492598804164	49.277962749958604	2.747054639773179E-4	1.0	15.744343044395436	-195.16568535849643
57590000	-2267.5577690166265	-2081.260832731186	-186.2969362854407	-2081.260832731186	47.08774359034771	3.959330866027117E-4	1.0	12.251559979975154	-183.7912830112536
57600000	-2287.061718924364	-2081.089252972985	-205.97246595137906	-2081.089252972985	46.0176641268645	3.5097126578430293E-4	1.0	18.05327318923671	-203.0791389429164
57610000	-2283.345257054427	-2081.148271289931	-202.19698576449605	-2081.148271289931	45.57311674835894	3.681009208105418E-4	1.0	16.888950873389547	-199.3703261508578
57620000	-2290.860799556121	-2095.2188771616306	-195.6419223944906	-2095.2188771616306	47.46768592572632	4.3477565087002827E-4	1.0	10.573328192269637	-193.2835877726214
57630000	-2285.2490470899866	-2078.3375470921897	-206.91149999779714	-2078.3375470921897	54.48811460329882	2.775999268695104E-4	1.0	19.94065108562583	-203.9187395815585
57640000	-2285.2292447588943	-2081.574775254883	-203.65446950401102	-2081.574775254883	49.19197234300376	3.2860077654322823E-4	1.0	13.783318860731567	-201.03101042121736
57650000	-2302.0218612777244	-2090.2229354143183	-211.79892586340625	-2090.2229354143183	50.679177046765716	1.9544510802449835E-4	1.0	23.79620357056879	-208.62939980929417
57660000	-2282.179596753857	-2085.563084616669	-196.61651213718773	-2085.563084616669	43.38949924619077	4.327735812357867E-4	1.0	15.091041370755322	-193.902410856136
57670000	-2304.1075952010056	-2092.6648168490783	-211.44277835192722	-2092.6648168490783	45.966643156148656	3.3982018796053126E-4	1.0	24.574694756485055	-208.24106110686697
57680000	-2299.203112663592	-2087.7239531501014	-211.4791595134909	-2087.7239531501014	51.87113202101269	3.192100955619216E-4	1.0	23.386778531022017	-208.32698867085304
57690000	-2290.921190235172	-2081.9218095747988	-208.9993806603735	-2081.9218095747988	51.399791362067035	2.6508102818432604E-4	1.0	16.704320669918005	-206.18371325166416
57700000	-2278.3679634268456	-2096.6555791621668	-181.71238426467878	-2096.6555791621668	46.90126938709494	5.003306268540694E-4	1.0	11.071378033658293	-179.30802104208703
57710000	-2283.737686733872	-2091.920640575848	-191.8170461580241	-2091.920640575848	46.11268984390557	3.7754847121465856E-4	1.0	12.993620946673587	-189.25258761740318
57720000	-2287.406535476253	-2088.5091406392858	-198.89739483696704	-2088.5091406392858	42.754199776798856	3.3880904752094543E-4	1.0	14.35557783095442	-196.23325627126408
57730000	-2280.3228345767557	-2077.68837675459	-202.63445782216567	-2077.68837675459	54.52025192779445	3.446196238779705E-4	1.0	16.227328887363186	-199.84776103290443
57740000	-2280.945233174675	-2088.306640019818	-192.63859315485706	-2088.306640019818	41.79543867370064	4.199391942966427E-4	1.0	14.136768999764145	-189.9898140212228
57750000	-2291.8683325542265	-2087.057510281975	-204.8108222722515	-2087.057510281975	50.5624257786508	3.3457068272982256E-4	1.0	17.026064478622427	-201.97607689772866
57760000	-2289.799218234082	-2083.1940091823826	-206.60520905169972	-2083.1940091823826	50.68984970866581	2.7942619181041596E-4	1.0	16.275635572636542	-203.81553981228546
57770000	-2289.2566218442844	-2085.952810745198	-203.30381109908672	-2085.952810745198	44.70207424605648	4.195160395398557E-4	1.0	17.407007630439196	-200.4469382365616
57780000	-2296.0538865524504	-2082.6830184404353	-213.37086811201493	-2082.6830184404353	50.550870952112746	2.5369318081016305E-4	1.0	24.422872586154103	-210.1753480177299
57790000	-2287.4467439654563	-2086.3611698216637	-201.08557414379277	-2086.3611698216637	45.64540458466183	4.5487233846283815E-4	1.0	17.435987014121604	-198.22703785419083
57800000	-2292.3369602589273	-2085.48974240149	-206.8472178574375	-2085.48974240149	61.255227105599026	2.4871482628957537E-4	1.0	22.569320637948042	-203.7306263672849
57810000	-2310.32286134231	-2081.4560649447335	-228.86679639757617	-2081.4560649447335	56.831311196629215	2.3432560096994182E-4	1.0	29.390336816160612	-225.486130456981
57820000	-2293.2655591004427	-2092.7386771373685	-200.5268819630743	-2092.7386771373685	47.48047531743844	2.784556212789266E-4	1.0	14.550785816545023	-197.8492369629052
57830000	-2277.5792030644407	-2080.891162778665	-196.6880402857756	-2080.891162778665	50.05465465138189	3.939823396753342E-4	1.0	17.59128531251317	-193.82063665905818
57840000	-2315.527743105585	-2091.1088370933926	-224.4189060121925	-2091.1088370933926	63.759838971108344	2.6418156270556644E-4	1.0	24.249701006383237	-221.23050172451872
57850000	-2275.9561685778613	-2078.5689817340735	-197.38718684378776	-2078.5689817340735	45.07416637042519	3.9077782280557473E-4	1.0	14.98343528532652	-194.68024156720145
57860000	-2281.362242626918	-2082.1510716290572	-199.21117099786065	-2082.1510716290572	48.42590560029322	3.392647289326404E-4	1.0	16.576407235244474	-196.40319056432205
57870000	-2285.786377814902	-2086.5881245266164	-199.19825328828583	-2086.5881245266164	43.12141476400946	4.2120739909726847E-4	1.0	19.096027963344614	-196.24877293489425
57880000	-2278.688644216173	-2085.512806484712	-193.1758377314607	-2085.512806484712	44.957551749647244	3.6370653017543864E-4	1.0	15.161375026517936	-190.4570866544019
57890000	-2274.201339613015	-2086.977239902973	-187.22409971004203	-2086.977239902973	46.73210411186571	3.653388104147332E-4	1.0	13.93344888366561	-184.58980736612776
57900000	-2280.0097527290413	-2089.2831566012605	-190.7265961277807	-2089.2831566012605	47.198046398846934	4.695624526537165E-4	1.0	13.739324310522639	-188.1063340190136
57910000	-2277.05931440427	-2095.8635987845028	-181.19571561976707	-2095.8635987845028	46.449170581215235	4.5303750491199334E-4	1.0	11.559363534162353	-178.748219815637
57920000	-2297.0335305056988	-2087.869860886307	-209.1636696193916	-2087.869860886307	49.64516867437991	3.6359916564433883E-4	1.0	21.097430905378708	-206.1145183443616
57930000	-2301.098975894636	-2089.695561996795	-211.40341389784115	-2089.695561996795	52.2591793458756	3.174351428764993E-4	1.0	21.835003116423174	-208.3198995681776
57940000	-2302.592082078441	-2083.0511721798257	-219.5409098986152	-2083.0511721798257	53.2012445643874	3.338574762247814E-4	1.0	29.823241854974572	-216.14562188107038
57950000	-2275.526464627533	-2079.6991070676436	-195.82735755988958	-2079.6991070676436	47.3927315790096	3.005652603267901E-4	1.0	16.75116841394248	-193.00888954799507
57960000	-2270.9031748557154	-2079.739571793355	-191.16360306236047	-2079.739571793355	42.674246192621055	3.357367205021229E-4	1.0	15.623353414425786	-188.41483625376776
57970000	-2284.8431418286427	-2090.2410994873235	-194.6020423413191	-2090.2410994873235	44.43308499359583	3.775022392450351E-4	1.0	13.615580329718323	-191.99082759181104
57980000	-2284.4148178529645	-2086.96832422076	-197.44649363220418	-2086.96832422076	47.28805515816455	3.6354734993309767E-4	1.0	16.1552502676159	-194.6642485413971
57990000	-2288.4074492081363	-2079.6572706662923	-208.75017854184392	-2079.6572706662923	50.17592599967603	3.259943757691518E-4	1.0	21.86444124838516	-205.66531691191864
58000000	-2289.4549951830677	-2081.6642149364193	-207.79078024664844	-2081.6642149364193	53.654791923354374	4.3274103788965587E-4	1.0	18.060741036658303	-204.89703966757125
58010000	-2300.7586402698353	-2087.323446365574	-213.4351939042613	-2087.323446365574	49.01724507652392	2.915687092444511E-4	1.0	18.741424686609403	-210.5044576065088
58020000	-2302.799889089201	-2090.407232423363	-212.39265666583776	-2090.407232423363	48.42604503193001	5.340597053360332E-4	1.0	27.177582462264017	-209.09026420653555
58030000	-2289.9748067053492	-2076.170383355568	-213.80442334978122	-2076.170383355568	50.12175912897038	2.7820575602922247E-4	1.0	23.039851828268006	-210.66719794503896
58040000	-2288.399884235082	-2083.448063398149	-204.95182083693314	-2083.448063398149	45.995222722311574	3.191568252331178E-4	1.0	17.880855611265904	-202.0680902153536
58050000	-2289.2160873712523	-2083.7850708384735	-205.43101653277864	-2083.7850708384735	48.07899932635197	3.3248396260034075E-4	1.0	15.738188175774468	-202.67492640595918
58060000	-2324.0092835394994	-2080.034829996125	-243.9744535433743	-2080.034829996125	60.79217154873494	2.2012393599544615E-4	1.0	38.29158698147994	-240.32922333237468
58070000	-2283.166201451043	-2086.789207269139	-196.3769941819043	-2086.789207269139	48.849875541180324	3.914722840827013E-4	1.0	15.211345256453342	-193.654952634018
58080000	-2276.7634496793366	-2089.955948628139	-186.80750105119745	-2089.955948628139	50.263868383170085	3.645174484616988E-4	1.0	13.664027697765713	-184.19273438709197
58090000	-2282.4756451601033	-2087.684917522247	-194.7907276378562	-2087.684917522247	51.27068035407181	2.9606221697350393E-4	1.0	14.83296080476339	-192.0938758519531
58100000	-2276.3204968004684	-2077.4837348197784	-198.83676198069003	-2077.4837348197784	48.74860696030882	4.004805753915555E-4	1.0	13.93046156171868	-196.20268405908124
58110000	-2311.71308870849	-2086.1365950329114	-225.5764936755786	-2086.1365950329114	51.434198919513044	3.239017815286428E-4	1.0	30.113713003887202	-222.17151302604503
58120000	-2308.849725473148	-2086.8508109829163	-221.9989144902315	-2086.8508109829163	49.25263722630358	2.1405627979337582E-4	1.0	30.12223340007679	-218.59365093997982
58130000	-2293.6396754997713	-2083.2641402915606	-210.37553520821083	-2083.2641402915606	51.5248231700304	3.895914381963128E-4	1.0	18.967567666057885	-207.43280465251337
58140000	-2280.030309273573	-2079.959197852397	-200.07111142117594	-2079.959197852397	48.67583397855164	3.636742580559697E-4	1.0	13.32888301708821	-197.48117808516335
58150000	-2291.993863636969	-2082.49494773051	-209.4989159064587	-2082.49494773051	49.501988062056085	2.959784364989041E-4	1.0	17.791886780895002	-206.62017335189466
58160000	-2278.7935172986117	-2080.3956148589405	-198.39790243967104	-2080.3956148589405	48.67914783700443	3.3003328307818717E-4	1.0	12.595078235873451	-195.8645963182245
58170000	-2294.003056751957	-2081.4226521469764	-212.58040460498052	-2081.4226521469764	47.09962842555772	3.44213534735263E-4	1.0	18.16543424850154	-209.68088403381265
58180000	-2282.0691529405844	-2079.6994423704673	-202.36971057011704	-2079.6994423704673	46.241331252143624	3.1282766384762125E-4	1.0	19.172462428593555	-199.41623556911296
58190000	-2301.7450452541557	-2078.5064220990616	-223.23862315509416	-2078.5064220990616	56.26488030095576	2.6087532567740967E-4	1.0	20.97927731161874	-220.19508799925796
58200000	-2292.079767229936	-2084.098058512092	-207.98170871784384	-2084.098058512092	49.070042531864615	4.024674935745801E-4	1.0	21.49268892176725	-204.91399589069076
58210000	-2282.4735184474303	-2087.4326514061504	-195.04086704128002	-2087.4326514061504	43.68574904559484	3.587966060675846E-4	1.0	19.091282853356674	-192.0916352055196
58220000	-2282.3734400941025	-2082.777637169904	-199.59580292419815	-2082.777637169904	46.78247256393874	3.1826486307328565E-4	1.0	18.352855237303856	-196.68601776303865
58230000	-2273.999768904788	-2081.2345720014596	-192.76519690332864	-2081.2345720014596	43.91396622557707	4.080738155206812E-4	1.0	15.21710258033181	-190.04277693824682
58240000	-2289.0727286446986	-2082.2354749374413	-206.8372537072575	-2082.2354749374413	52.617332438085704	2.9640781350588987E-4	1.0	21.436087556021924	-203.77217787110152
58250000	-2275.7166208735616	-2074.89853307714	-200.81808779642165	-2074.89853307714	43.24515832835954	4.7132803496569795E-4	1.0	21.208251962774344	-197.7636974469522
58260000	-2304.877763535971	-2084.9200899186153	-219.95767361735594	-2084.9200899186153	49.44280968345861	3.6185200653761265E-4	1.0	25.048101995556785	-216.7368755613361
58270000	-2295.265063120567	-2090.2343525298406	-205.03071059072647	-2090.2343525298406	45.918535607383156	3.4105984739220865E-4	1.0	23.46942488552882	-201.875012085402
58280000	-2304.445358308164	-2087.4831834959623	-216.96217481220197	-2087.4831834959623	54.79143388268176	2.9428933955548934E-4	1.0	22.860451435158936	-213.83276640621057
58290000	-2286.5538856919466	-2088.2165625318066	-198.33732316014	-2088.2165625318066	45.66195297037823	4.522579468189104E-4	1.0	15.60926131700187	-195.5894587478725
58300000	-2293.454099202556	-2085.6219516331316	-207.83214756942417	-2085.6219516331316	62.843794561482106	2.8187505788119464E-4	1.0	19.063428157766083	-204.8843758259984
58310000	-2290.6998365970994	-2081.984955647938	-208.71488094916148	-2081.984955647938	44.646464809298195	3.476188209200867E-4	1.0	18.443261719047914	-205.80018186386326
58320000	-2289.0264271776905	-2079.7016903383937	-209.32473683929655	-2079.7016903383937	45.5226687152209	3.888574682294369E-4	1.0	20.949234161914326	-206.28263474911378
58330000	-2285.355211626605	-2085.881747973099	-199.47346365350592	-2085.881747973099	47.06908411182461	3.405535787615087E-4	1.0	15.446400096287523	-196.73608768078822
58340000	-2287.109475274866	-2085.3227088044187	-201.78676647044725	-2085.3227088044187	54.15040751907427	2.4351050959850535E-4	1.0	18.523382165292112	-198.86773263558666
58350000	-2289.74447029101	-2093.4831620649097	-196.2613082261005	-2093.4831620649097	46.98972309317641	5.145217240429661E-4	1.0	17.447667263030013	-193.40210226758992
58360000	-2284.6425539628594	-2094.0302960010576	-190.61225796180193	-2094.0302960010576	48.58407239887511	4.090352837719727E-4	1.0	9.336249153706778	-188.37835337975875
58370000	-2284.826693078652	-2098.613062411942	-186.21363066671026	-2098.613062411942	50.495678352443385	4.234722097338815E-4	1.0	15.61748617561199	-183.46523947151078
58380000	-2262.038542247515	-2102.199787973997	-159.83875427351794	-2102.199787973997	42.30491591015984	6.013598525886791E-4	1.0	6.471874820132609	-157.9712884357083
58390000	-2282.9604907637454	-2094.924016909419	-188.0364738543262	-2094.924016909419	48.52134013806523	4.0352848377989164E-4	1.0	13.74009539613884	-185.41615562460566
58400000	-2288.0531419989534	-2079.8699310523098	-208.18321094664373	-2079.8699310523098	49.1222613417375	2.7537730616499515E-4	1.0	18.30798464099674	-205.27587366277572
58410000	-2307.3461888988118	-2081.6109258839824	-225.73526301482923	-2081.6109258839824	57.09961717803862	3.5783674510578214E-4	1.0	21.75765296535782	-222.65529745870668
58420000	-2288.4926203669042	-2086.577561227525	-201.91505913937905	-2086.577561227525	45.54260944292376	3.1696485253607416E-4	1.0	15.03802164433677	-199.20447736911473
58430000	-2279.4714400327293	-2079.8599264123955	-199.61151362033388	-2079.8599264123955	43.838482730917846	4.738831588100567E-4	1.0	14.646832593127135	-196.92728951349383
58440000	-2299.8123267183782	-2076.881022293772	-222.9313044246065	-2076.881022293772	53.698463567460124	2.813999344668266E-4	1.0	32.74252408637506	-219.44262976075507
58450000	-2292.355435581777	-2079.9211730503926	-212.43426253138446	-2079.9211730503926	46.443319728185	3.732233412058812E-4	1.0	16.584422647817398	-209.62579867129972
58460000	-2295.269954992469	-2077.5931275357666	-217.67682745670254	-2077.5931275357666	49.27046700695238	2.772338897258817E-4	1.0	27.434405890486893	-214.36502954159332
58470000	-2285.927498440771	-2098.3908527170606	-187.53664572371036	-2098.3908527170606	49.46775200113757	3.2758690683988307E-4	1.0	13.087063316188903	-184.9650215145507
58480000	-2283.0053627696275	-2094.438744924465	-188.5666178451625	-2094.438744924465	47.00538809217309	4.0312220209163613E-4	1.0	14.18133977068979	-185.91469084539838
58490000	-2293.22024018039	-2085.8489889846446	-207.37125119574537	-2085.8489889846446	45.26038489720637	4.1711481936100055E-4	1.0	19.977939566662474	-204.37662255263436
58500000	-2280.125943061391	-2078.5730596468143	-201.5528834145766	-2078.5730596468143	46.97416572218965	3.7181598660744104E-4	1.0	20.327081375256586	-198.54092935969905
58510000	-2291.4068033774956	-2084.3316234182385	-207.07517995925707	-2084.3316234182385	48.34881836563622	3.6491544497050423E-4	1.0	11.512813498475523	-204.63171932690847
58520000	-2305.264171183615	-2088.8712992242545	-216.39287195936052	-2088.8712992242545	54.5968316103974	3.292727347041022E-4	1.0	28.91095751967128	-213.02865128317265
58530000	-2282.3767256569145	-2091.7847034206798	-190.59202223623473	-2091.7847034206798	43.86672752609584	3.3554704393749937E-4	1.0	13.449976141143274	-187.99304490408113
58540000	-2290.3049392074254	-2090.0116425106153	-200.29329669680988	-2090.0116425106153	46.995177318194	2.491033241260604E-4	1.0	15.002690995113934	-197.5850671121236
58550000	-2277.0507623850112	-2084.7042780003735	-192.3464843846377	-2084.7042780003735	50.0032807907296	4.163715402235277E-4	1.0	13.755280093901378	-189.72506162740768
58560000	-2309.1661320238118	-2084.741269758147	-224.42486226566473	-2084.741269758147	48.41193520092076	2.870358713051691E-4	1.0	21.925369784772343	-221.3372178616526
58570000	-2277.6015548753953	-2084.832420981395	-192.7691338940004	-2084.832420981395	50.22373448768412	2.91461252032133E-4	1.0	16.813570702120863	-189.94694755378163
58580000	-2305.395788822134	-2087.5687553803587	-217.82703344177546	-2087.5687553803587	73.3112776377848	2.0617856148761438E-4	1.0	23.028017647313927	-214.6903218086206
58590000	-2273.9353146309945	-2085.9376268514893	-187.99768777950536	-2085.9376268514893	42.610769949494724	4.829023748023717E-4	1.0	13.703482015147072	-185.3800378172753
58600000	-2302.0074671272246	-2085.8788495688214	-216.1286175584034	-2085.8788495688214	63.26857550847994	3.272096263301977E-4	1.0	26.00678701308065	-212.87026001548202
58610000	-2292.1921527083678	-2080.7452739255755	-211.44687878279217	-2080.7452739255755	58.193477157592824	2.758920806213594E-4	1.0	20.058138728651773	-208.44824378977498
58620000	-2275.215499783083	-2079.6707029876534	-195.54479679542965	-2079.6707029876534	45.89198048136138	2.97660558487601E-4	1.0	15.595583501445768	-192.79780903013872
58630000	-2279.6631179983183	-2080.1076934122643	-199.55542458605416	-2080.1076934122643	53.03172870605397	2.67747608686105E-4	1.0	16.39848325864922	-196.75823573972963
58640000	-2290.218552809473	-2081.6065531641552	-208.61199964531764	-2081.6065531641552	46.06580643632435	3.757914851344358E-4	1.0	25.028106906049153	-205.3920001757327
58650000	-2297.8703169002165	-2091.3419069301985	-206.52840997001815	-2091.3419069301985	45.2131759543406	4.725339846746848E-4	1.0	19.498467787829178	-203.55807408251874
58660000	-2285.392620306652	-2091.9655010729944	-193.42711923365798	-2091.9655010729944	42.16229494544441	4.995772193408878E-4	1.0	14.917952958410357	-190.72455384947423
